url,source_path,title,current_og_image,reason,suggested_asset_path
https://tedt.org/Gamma-World-Bestiary/Mimic.html,_posts/Gamma World/2023-04-07-Mimic.md,Mimic | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mimic-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mind-Singers-Psirens.html,_posts/Gamma World/2023-04-07-Mind-Singers-Psirens.md,Mind Singers «Psirens» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mind-singers-psirens-html-social.webp
https://tedt.org/Gamma-World-Bestiary/MindaRay.html,_posts/Gamma World/2023-04-07-MindaRay.md,MindaRay | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mindaray-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mingos.html,_posts/Gamma World/2023-04-07-Mingos.md,Mingos | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mingos-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Miniature-Animal-Medium.html,_posts/Gamma World/2023-04-07-Miniature-Animal-Medium.md,"Miniature Animal, Medium | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-miniature-animal-medium-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Miniature-Animal-Tiny.html,_posts/Gamma World/2023-04-07-Miniature-Animal-Tiny.md,"Miniature Animal, Tiny | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-miniature-animal-tiny-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Miniji.html,_posts/Gamma World/2023-04-07-Miniji.md,Miniji | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-miniji-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Miracle-Goo.html,_posts/Gamma World/2023-04-07-Miracle-Goo.md,Miracle Goo | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-miracle-goo-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mirrored-Ones-Omnitar.html,_posts/Gamma World/2023-04-07-Mirrored-Ones-Omnitar.md,Mirrored Ones «Omnitar» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mirrored-ones-omnitar-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mississippi-Brainhound.html,_posts/Gamma World/2023-04-07-Mississippi-Brainhound.md,Mississippi Brainhound | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mississippi-brainhound-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mist-Spider.html,_posts/Gamma World/2023-04-07-Mist-Spider.md,Mist Spider | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mist-spider-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mollin.html,_posts/Gamma World/2023-04-07-Mollin.md,Mollin | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mollin-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mongo-M-NG0.html,_posts/Gamma World/2023-04-07-Mongo-M-NG0.md,Mongo «M-NG0» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mongo-m-ng0-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Moving-Barricade-Quanakus.html,_posts/Gamma World/2023-04-07-Moving-Barricade-Quanakus.md,Moving Barricade «Quanakus» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-moving-barricade-quanakus-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Muse-Device.html,_posts/Gamma World/2023-04-07-Muse-Device.md,Muse Device | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-muse-device-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mutated-Bears.html,_posts/Gamma World/2023-04-07-Mutated-Bears.md,Mutated Bears | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mutated-bears-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mutated-Chuckwalla.html,_posts/Gamma World/2023-04-07-Mutated-Chuckwalla.md,Mutated Chuckwalla | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mutated-chuckwalla-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mutated-Houseplant.html,_posts/Gamma World/2023-04-07-Mutated-Houseplant.md,Mutated Houseplant | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mutated-houseplant-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mutated-Raccoons.html,_posts/Gamma World/2023-04-07-Mutated-Raccoons.md,Mutated Raccoons | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mutated-raccoons-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mutated-Rat.html,_posts/Gamma World/2023-04-07-Mutated-Rat.md,Mutated Rat | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mutated-rat-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mutated-Scorpion.html,_posts/Gamma World/2023-04-07-Mutated-Scorpion.md,Mutated Scorpion | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mutated-scorpion-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Mutated-monkey-Nosferat.html,_posts/Gamma World/2023-04-07-Mutated-monkey-Nosferat.md,Mutated monkey «Nos'ferat» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-mutated-monkey-nosferat-html-social.webp
https://tedt.org/Gamma-World-Bestiary/N-Falcon.html,_posts/Gamma World/2023-04-07-N-Falcon.md,N-Falcon | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-n-falcon-html-social.webp
https://tedt.org/Gamma-World-Bestiary/NYark.html,_posts/Gamma World/2023-04-07-NYark.md,N'Yark | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-nyark-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Naomi.html,_posts/Gamma World/2023-04-07-Naomi.md,Naomi | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-naomi-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Necrophage.html,_posts/Gamma World/2023-04-07-Necrophage.md,Necrophage | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-necrophage-html-social.webp
https://tedt.org/Gamma-World-Bestiary/NewFlesh.html,_posts/Gamma World/2023-04-07-NewFlesh.md,NewFlesh | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-newflesh-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Niktoth.html,_posts/Gamma World/2023-04-07-Niktoth.md,Nik'toth | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-niktoth-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Nitrodjinn.html,_posts/Gamma World/2023-04-07-Nitrodjinn.md,Nitrodjinn | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-nitrodjinn-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Noctate.html,_posts/Gamma World/2023-04-07-Noctate.md,Noctate | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-noctate-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Norien.html,_posts/Gamma World/2023-04-07-Norien.md,Norien | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-norien-html-social.webp
https://tedt.org/Gamma-World-Bestiary/North-Nort.html,_posts/Gamma World/2023-04-07-North-Nort.md,North «Nort» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-north-nort-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Nuanderthal.html,_posts/Gamma World/2023-04-07-Nuanderthal.md,Nuanderthal | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-nuanderthal-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Nuts-Rakee.html,_posts/Gamma World/2023-04-07-Nuts-Rakee.md,Nuts «Rakee» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-nuts-rakee-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Nymph-CidTal.html,_posts/Gamma World/2023-04-07-Nymph-CidTal.md,Nymph «Cid'Tal» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-nymph-cidtal-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Oasis-Machine.html,_posts/Gamma World/2023-04-07-Oasis-Machine.md,Oasis Machine | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-oasis-machine-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Octhofus-Kianth.html,_posts/Gamma World/2023-04-07-Octhofus-Kianth.md,"Octhofus, Kianth | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-octhofus-kianth-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Octhofus.html,_posts/Gamma World/2023-04-07-Octhofus.md,Octhofus | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-octhofus-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Oozing-Multicolored-Many-Tentacle-Horror-Covered-With-Eyes-and-Mouths.html,_posts/Gamma World/2023-04-07-Oozing-Multicolored-Many-Tentacle-Horror-Covered-With-Eyes-and-Mouths.md,"Oozing, Multicolored, Many-Tentacle Horror Covered With Eyes and Mouths | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-oozing-multicolored-many-tentacle-horror-covered-with-eyes-and-mouths-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Orange-Living-Mold-Fhot-lXon.html,_posts/Gamma World/2023-04-07-Orange-Living-Mold-Fhot-lXon.md,Orange Living Mold «Fhot l'Xon» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-orange-living-mold-fhot-lxon-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Orange-Scarfers-Yexil.html,_posts/Gamma World/2023-04-07-Orange-Scarfers-Yexil.md,Orange Scarfers «Yexil» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-orange-scarfers-yexil-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Orcoid.html,_posts/Gamma World/2023-04-07-Orcoid.md,Orcoid | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-orcoid-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Orlen.html,_posts/Gamma World/2023-04-07-Orlen.md,Orlen | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-orlen-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Oscar-Scar.html,_posts/Gamma World/2023-04-07-Oscar-Scar.md,Oscar «Scar» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-oscar-scar-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Pako.html,_posts/Gamma World/2023-04-07-Pako.md,Pako | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-pako-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Par-rana.html,_posts/Gamma World/2023-04-07-Par-rana.md,Par-rana | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-par-rana-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Paradise-Tree-Ed-Ep.html,_posts/Gamma World/2023-04-07-Paradise-Tree-Ed-Ep.md,Paradise Tree «Ed Ep» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-paradise-tree-ed-ep-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Partha.html,_posts/Gamma World/2023-04-07-Partha.md,Partha | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-partha-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Personal-Servant-Bots-Autobot-Legged.html,_posts/Gamma World/2023-04-07-Personal-Servant-Bots-Autobot-Legged.md,"Personal Servant Bots «Autobot, Legged» | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-personal-servant-bots-autobot-legged-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Personal-Servant-Bots-Autobot-Wheeled.html,_posts/Gamma World/2023-04-07-Personal-Servant-Bots-Autobot-Wheeled.md,"Personal Servant Bots «Autobot, Wheeled» | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-personal-servant-bots-autobot-wheeled-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Petrotter.html,_posts/Gamma World/2023-04-07-Petrotter.md,Petrotter | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-petrotter-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Phoenix-Hedge-Frid-Esk.html,_posts/Gamma World/2023-04-07-Phoenix-Hedge-Frid-Esk.md,Phoenix Hedge «Frid Esk» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-phoenix-hedge-frid-esk-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Photo-Shop-Bot.html,_posts/Gamma World/2023-04-07-Photo-Shop-Bot.md,Photo-Shop Bot | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-photo-shop-bot-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Plague-Beetle-Nurglez.html,_posts/Gamma World/2023-04-07-Plague-Beetle-Nurglez.md,Plague Beetle «Nurglez» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-plague-beetle-nurglez-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Plains-People-Etar.html,_posts/Gamma World/2023-04-07-Plains-People-Etar.md,Plains People «Etar» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-plains-people-etar-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Plainsmen.html,_posts/Gamma World/2023-04-07-Plainsmen.md,Plainsmen | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-plainsmen-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Plated-Dragon-Gelgon.html,_posts/Gamma World/2023-04-07-Plated-Dragon-Gelgon.md,Plated Dragon «Gelgon» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-plated-dragon-gelgon-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Pocket-Assassin.html,_posts/Gamma World/2023-04-07-Pocket-Assassin.md,Pocket Assassin | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-pocket-assassin-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Police-Robot.html,_posts/Gamma World/2023-04-07-Police-Robot.md,Police Robot | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-police-robot-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Poong.html,_posts/Gamma World/2023-04-07-Poong.md,Poong | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-poong-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Porcupine-Plants-Horl-Choo.html,_posts/Gamma World/2023-04-07-Porcupine-Plants-Horl-Choo.md,Porcupine Plants «Horl Choo» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-porcupine-plants-horl-choo-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Porker.html,_posts/Gamma World/2023-04-07-Porker.md,Porker | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-porker-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Powdery-Snow-Rat-Harod.html,_posts/Gamma World/2023-04-07-Powdery-Snow-Rat-Harod.md,Powdery Snow Rat «Harod» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-powdery-snow-rat-harod-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Pret-of-the-Order-of-the-Blessed-Nano.html,_posts/Gamma World/2023-04-07-Pret-of-the-Order-of-the-Blessed-Nano.md,Pret of the Order of the Blessed Nano | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-pret-of-the-order-of-the-blessed-nano-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Pretexis.html,_posts/Gamma World/2023-04-07-Pretexis.md,Pretexis | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-pretexis-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Prickly-Folk-Dyllon.html,_posts/Gamma World/2023-04-07-Prickly-Folk-Dyllon.md,Prickly Folk «Dyllon» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-prickly-folk-dyllon-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Propeller-Plants-Whirrzlers.html,_posts/Gamma World/2023-04-07-Propeller-Plants-Whirrzlers.md,Propeller Plants «Whirrzlers» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-propeller-plants-whirrzlers-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Propeller-Whirrzler.html,_posts/Gamma World/2023-04-07-Propeller-Whirrzler.md,Propeller «Whirrzler» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-propeller-whirrzler-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Pubbailo.html,_posts/Gamma World/2023-04-07-Pubbailo.md,Pubbailo | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-pubbailo-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Puff-Cactus.html,_posts/Gamma World/2023-04-07-Puff-Cactus.md,Puff Cactus | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-puff-cactus-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Raiccown.html,_posts/Gamma World/2023-04-07-Raiccown.md,Raiccown | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-raiccown-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rampants-Juggernaut.html,_posts/Gamma World/2023-04-07-Rampants-Juggernaut.md,Rampants «Juggernaut» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rampants-juggernaut-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rangerbot-Ecology-Bot-Wilderness.html,_posts/Gamma World/2023-04-07-Rangerbot-Ecology-Bot--Wilderness.md,Rangerbot «Ecology Bot - Wilderness» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rangerbot-ecology-bot-wilderness-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Ranse.html,_posts/Gamma World/2023-04-07-Ranse.md,Ranse | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-ranse-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rastagator.html,_posts/Gamma World/2023-04-07-Rastagator.md,Rastagator | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rastagator-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rat-Friend-Rodcut.html,_posts/Gamma World/2023-04-07-Rat-Friend-Rodcut.md,Rat Friend «Rodcut» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rat-friend-rodcut-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Ravisher.html,_posts/Gamma World/2023-04-07-Ravisher.md,Ravisher | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-ravisher-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Raydium-Alpha.html,_posts/Gamma World/2023-04-07-Raydium-Alpha.md,"Raydium, Alpha | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-raydium-alpha-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Raydium-Beta.html,_posts/Gamma World/2023-04-07-Raydium-Beta.md,"Raydium, Beta | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-raydium-beta-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Raydium-Gamma.html,_posts/Gamma World/2023-04-07-Raydium-Gamma.md,"Raydium, Gamma | Ted Tschopp",https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-raydium-gamma-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Razorgrass.html,_posts/Gamma World/2023-04-07-Razorgrass.md,Razorgrass | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-razorgrass-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rebuilt.html,_posts/Gamma World/2023-04-07-Rebuilt.md,Rebuilt | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rebuilt-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Reclaimer.html,_posts/Gamma World/2023-04-07-Reclaimer.md,Reclaimer | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-reclaimer-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Red-Bat-like-Humanoid-Wed-Tsurp.html,_posts/Gamma World/2023-04-07-Red-Bat-like-Humanoid-Wed-Tsurp.md,Red Bat-like Humanoid «Wed Tsurp» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-red-bat-like-humanoid-wed-tsurp-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Red-Living-Mold-Wed-lXon.html,_posts/Gamma World/2023-04-07-Red-Living-Mold-Wed-lXon.md,Red Living Mold «Wed l'Xon» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-red-living-mold-wed-lxon-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Ren.html,_posts/Gamma World/2023-04-07-Ren.md,Ren | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-ren-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rena.html,_posts/Gamma World/2023-04-07-Rena.md,Rena | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rena-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Reptoads.html,_posts/Gamma World/2023-04-07-Reptoads.md,Reptoads | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-reptoads-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rhya.html,_posts/Gamma World/2023-04-07-Rhya.md,Rhya | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rhya-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Ribbon-Snake-Irnslith.html,_posts/Gamma World/2023-04-07-Ribbon-Snake-Irnslith.md,Ribbon Snake «Irnslith» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-ribbon-snake-irnslith-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Riding-Deer-Stagon.html,_posts/Gamma World/2023-04-07-Riding-Deer-Stagon.md,Riding Deer «Stagon» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-riding-deer-stagon-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Robotic-Hunter-Manhunter.html,_posts/Gamma World/2023-04-07-Robotic-Hunter-Manhunter.md,Robotic Hunter «Manhunter» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-robotic-hunter-manhunter-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Robotic-Hunter-Tracker-Robohunter.html,_posts/Gamma World/2023-04-07-Robotic-Hunter-Tracker-Robohunter.md,Robotic Hunter/Tracker «Robohunter» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-robotic-hunter-tracker-robohunter-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Robotic-Machines-Automachine.html,_posts/Gamma World/2023-04-07-Robotic-Machines-Automachine.md,Robotic Machines «Automachine» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-robotic-machines-automachine-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rock-that-Burrows-BaSled.html,_posts/Gamma World/2023-04-07-Rock-that-Burrows-BaSled.md,Rock that Burrows «Ba'Sled» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rock-that-burrows-basled-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rock-that-Gasses-Bamutan.html,_posts/Gamma World/2023-04-07-Rock-that-Gasses-Bamutan.md,Rock that Gasses «Ba'mutan» | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rock-that-gasses-bamutan-html-social.webp
https://tedt.org/Gamma-World-Bestiary/Rojak.html,_posts/Gamma World/2023-04-07-Rojak.md,Rojak | Ted Tschopp,https://tedt.org/img/Site-Logo.webp,generic site logo fallback,/img/social/gamma-world-bestiary-rojak-html-social.webp
